label,text
1,很一般的五星级酒店，周边的环境感觉很乱
1,订的是标准间。房间设施本人认为4星稍微差点，服务4星没有问题。早餐也可以。就是地理位置偏一点，但秦皇岛不大，还可以忍受。
1,"房间还是不错的.至少在酒店式公寓里算是好的.前台不是很热情,毕竟是酒店式公寓,不是酒店,所受培训不是很够.酒店的ShuttleBus很方便,司机师傅也很热情,很好.推荐入住."
0,服务态度还可以，离景点也近，一入住的时候觉的还不错，可是晚上被咯吱咯吱的声音惊醒，还以为是床的质量不好，可是一开灯，发现一只老鼠正在肯我带去的小麻花，而且还和我们对视一分钟后才跑了。把我恶心的把所有的零食全扔了。告诉酒店，前台说让服务员过去看一下，难道老鼠还会乖乖的等你来看吗？退房的时候又提起此事，找经理说没上班，一句对不起就把我们给打发了。小地方的酒店真的不能住啊！
1,订的商务房，虽然很小装修陈旧，但是家具倒是很有古都特色，早餐一般，但却是25楼的旋转餐厅用餐，看楼下的牡丹广场很不错，可惜洛阳的天老是阴霾
0,"这是我住过的最糟糕的所谓的4星酒店!酒店的装修很粗糙，我住的大床房,很硬.地毯很脏，大片的污渍。卫生间洗澡的喷头喷出的水打在身上要多难受有多难受!酒店特别靠近马路,早晨想睡个懒觉早早就被吵醒了.我不知道他们的星级是怎么评的,要我说连三星都不算!不如住如家。"
1,不好的地方就是我们搞不明白这么差的兴安县城怎么会有那么好的酒店，呵呵，乐满地我们没有去游，可能是因为那里吧
1,酒店设施看得出来质量不是很好，细节都很粗糙。服务还可以
0,携程当天预定的房间，在1个小时都不到的时间到达酒店，却被告知已经没有该房型了，我不知道这个酒店是怎么管理的，如果没有诚信做预定，那就不要挂靠在携程上！而且还向携程反馈了不真实的信息，明明是入住了，却反馈没有！这次预定是给我的客户预订的，却搞出这等麻烦事来！以后不会再考虑这个酒店了！
1,大堂不怎么样，可房间住得很舒服。最满意的地方是酒店的大堂副理和客服人员，对顾客的要求可以及时，尽心尽力的去完成。让人有家的感觉。借此感谢一下他们。
0,刚回成都没有地方住，就只有在等朋友最近的地方定了紫薇。去之前很担心，因为该酒店的评价一直不是很好。到了大堂果然失望，服务人员就像刚从周围打工市场招来的，连衣服都不怎么干净！态度还很冷淡！房间里面最大的缺点就是设计问题。阳台的玻璃门打不开，整个房间没有办法透气，很闷！！不过早餐还将就，服务还可以，才算得上四星级的酒店，其他的，真的很让人失望，大家最好还是不要去的好！！
1,非常感谢携程为我们安排的酒店我们对该酒店的服务表示满意，希望携程的服务越来越好，为携程的贵宾提供更优良、更全面的服务。
1,"这个宾馆服务很不怎么样?当然,如果谈到房间内部肯定非常好,比HYYYAT,喜来登...,都要好.但是问题就在这个服务上(除了二楼意大利餐厅热情的迎宾女孩子),其他人不冷不热的,还有一进门的接待设置简直""自以为聪明"",以为在门口可以提前找预定,事实在笔记本上找非常浪费时间也不效率,我们就在门口站着等她找了3-5分钟,不得不到前台.....这个门口""笔记本""接待简直就是胡闹!酒吧很没有意思!其实整个酒店的地理位置也不怎么样.....最后我们一行人换到了金茂君悦住,感觉好多了,再也不住外滩WESTIN了."
1,"上周末刚去杭州游玩回来,住的是这家新侨酒店.也是从携程订的,我的感受是:1)酒店位置真的很不错,离西湖非常近,而且在解放路上,又方便购物又方便找路.力顶!2)房间不知道该如何评论,我订了一间为大床房,在7楼,另一间是标准间,在16楼.感觉上7楼的房间比16楼的标准间要来得旧一点,我是说装修和设施的感觉,但是7楼的大床房反而倒比16楼的标间要贵.这个可能是房型条件所约束了的吧?3)门口还是有较多的人上来兜售西湖一日游包车,茶叶等等,很烦.4)酒店旁边的永和服务质量超差,叫了东西等了很久也不来,东西也做的粗糙不好吃.等去跟他们交涉的时候,他们的态度还很不耐烦.可能附近就这么一家快餐类的点心店吧,没有KFC和麦当劳.5)自驾车在酒店有免费的停车,很好.总之,我比较满意,特别是地段和免费停车的服务.下次如再去杭州,有机会的话还会住这家酒店.宾馆反馈2008年7月25日：尊敬的宾客，非常感谢您选择入住我们酒店并提出了那么多宝贵的意见。您提出的第三点意见，饭店非常重视，也已让安全部加强管理工作，尽量避免在酒店门口出现这种现象。至于房间问题，应该和装修风格有关系，而价格的确是根据房型来定的。您提到的KFC和麦当劳，其实饭店周边是有的，都在延安南路上，步行约5分钟。您下次入住我们酒店时，如有这方面的问题，可向总台服务员咨询，我们将随时为您提供帮助。"
1,"酒店设施还是很不错的,房间舒适,早餐也很不错;但温泉没有想象中的那么好,不管在设施还是在娱乐性上都不能和小汤山的比,不建议大家去泡....别的都还不错的!"
1,环境一般，房间还可以！交通不是很方便，服务也是一般化！
1,我是在海洋公园玩了一天，带着疲劳的身体在金钟打的到酒店的，原来以为打的会很贵，其实也不是很贵，因为来之前就打电话问过前台的小姐，从金钟怎么到酒店。前台告诉我坐5B就能到，结果是我在金钟下了车之后，不知道在哪里找到可以坐5B的车站，所以一狠心，就打的了，也就是27元港币就可以到酒店了。到达酒店，前台的小姐语气温和，速度也还挺快的，当一切手续办好之后，轻声地告诉我：已帮你升级到行政房。那一刻心里面是狂喜。上到房间，里面还不错，虽然不是很大，但也没有想像中的小（因为之前已经去过香港几次，再小的我们也住过）窗外就是民居，也能看到海。洗手间也还挺干净。放好行李，马上下楼去找吃的，附近还有几家没关门的小店，十元一碗的云吞面在香港来说是低消费。味道也还可以。白天再下去看的时候，原来那条街是个菜市场，作为一个主妇，顺道也对比了一下价钱。才发现，原来我们的物价真的是太高了。有些东西居然和我们的是一样价钱。但，人家的收入是我们的N倍。不说了。总体来说，这家酒店，从各方面来说还行。不次如果有机会去香港的话，我也还会选择这一家酒店。不过就是觉得酒店的价格偏高了一点点（HK715）。或许是暑假的原因吧，如果平时去可能会低一点吧。而且每天的价格不一样，有点像海鲜价。
0,"房间又小又不开空调,然后边上施工吵得要死,电梯没两分钟你别想等到,看似一幢很高的楼,其实才7--15层是酒店!说好1411是情侣房,到后来结帐又说情侣房也算商务房的价格.(实际上从价格单上看,情侣房跟普标一个价,比商务房便宜的)宾馆反馈2008年5月8日：现在已经24小时开着空调,周围的施工已经完成了,客人不会再受影响."
1,"服务非常到位,无论工种酒店员工都很热情,有的时候不是他们的服务范畴,也会热情上来关照,酒店的花园超大,很适合散步.唯一欠缺的是酒店房间的地毯总是有一股发霉的味道,房间的被子潮乎乎的.总是软件不错,硬件有待改善."
0,本以为携程推荐的错不了，而且房价是800，以为是比照四星打造的由几幢别墅的联合体，但去一看，失望到极点，只是私人承包的别墅，而且我用信用卡担保的房间竟然被人住好了，本想和CRRIP理论，但那老板还上路，跟我们协商，只是周六的房间的确紧张，只能接受，最后住到238号，交通太不方便，从皇后饭店开始得爬100个石阶才到。房间的卫生间卫生状况不行，水龙头还可以，是摩恩的。第二天的早饭，只有粥和淡馒头，鸡蛋还是限量供应的，小朋友是没有的，强烈建议去山上住莫干山山庄，去看过真不错，只是双休日估计房源会紧张。千万别住私人承包的别墅，第一次对携程推荐的星级产生怀疑。
0,订的豪华标间，738元的价格，住过的同等对比是最差的。周边环境除了一地铁口没有其它，餐厅不行，周边也找不着吃的。房间小，住了两天还有一天晚上没水，宽带收费40，打印贡献了几十个10元。绝对不值。
1,广元现在最好的酒店，各方面条件都不错，下次还会入主。
1,我喜欢这个酒店，因为那里有笑容！因为方便！因为价格合理！还有登州路56号的青岛啤酒！到芜湖，经常因为仓促而订不到国信。一大憾事！
1,位置不错，去海滨浴场挺方便的，就是房费有点高。门口的出租车不好打，最好往北出了口再打车。服务很好，态度不错。
1,在上海这个价位住这样的酒店算很不错的了，我住的是标准间，房间是属于很宽敞的那种，卫生状况也不错，出门左转不远的路口有家南翔小笼很不错，可以解决早餐、午餐或晚餐，出门直走大约15分钟就到静安寺了，很方便。
1,我住的是虹口商务酒店，就在虹口大酒点的对面，相比较起来外观实在落差很大，酒店大堂也小的可怜但是入住之后才发现不错。优点：价格适合年轻人或居家旅行，性价比比较高。卧房和卫生间干净整洁，地理位置紧邻滨海大道（烟台人的骄傲，很漂亮），交通便利，环境很好。缺点：房间隔音比较差，内部设备有些简单陈旧（电视），大堂很小，和对面的虹口大酒店对比落差很大，并且大堂内常有鸡出入，很是不爽。
1,从市内打车要15元，偏远了一点，不过到了以后才发现环境不错，比较满意
1,地理位置还算可以，酒店房间有点旧，但不影响什么。只是房间的隔音比较差，旁边的进出房间和说话都听得很清楚。有时会影响睡觉。
1,"房间一般,花园一流,真正的花园宾馆,全国也不多见.很大,下了电梯还要走好远."
0,是第二次入住，因为离客户很近，图个方便。先说第一次的入住，空调不冷搞得房间像桑拿房一样，我把它归类为运气问题，略过不计，可是网络速度慢到只能用不可思议来形容。中国电信的宽频服务在这个酒店居然速度比拨号上网还慢，我算是开了眼界。再说第二次，从checkin开始，就让我决定了不会再来这个酒店住第三次，前台那个男员工，吊儿郎当不说，再加上一副爱理不理的腔调，问三句话还只勉强回了几个字，我想，那搞不好是老板的儿子，要不然我还真想不出酒店用这种员工的原因何在。早餐烹饪区的厨师也是不知道怎么教育的，老是躲来躲去，想下一碗面，站了半天硬是见不到人，后面服务台的小姐索性也装作没看到我，估计是希望多一事不如少一事吧。房间设备这次倒是正常了。想赶走一个客人就是这么轻而易举的事。没办法发现或管理好不适用的员工，那是酒店管理的问题了。我只能说，如果贵酒店觉得自己根本就不想做个四星级酒店，那我为了我的吹毛求疵道歉。也对绝大多数兢兢业业的员工表示歉意。
1,连着住了两次燕山，感觉整体环境还可以，只是房间里的配置比其他城市的四星宾馆差不少！竟然连吹风机都没有！卫生间里分别有淋浴间和浴盆，这点设计比较善解人意！
0,前台服务人员的态度差到极点！下次绝对不会再入住这家酒店了。
0,房间很小，设施的装修都不如它旁边的姊妹酒店，但其实两家价格相差无几。服务态度比较一般，自助早餐就在一楼酒吧里面，感觉比较差。老实说，到了才发现酒店后面是一片蔚为壮观的坟场，当即想要取消预定，但酒店死活要扣钱（据携程表述），不得已免为其难住了一晚。可怜我这次去香港还和女友一起，我们再也不会住这家酒店了。补充点评2008年7月10日：对了，这家店的门牌也是相当的诡异。也许是我们先看到后面的坟地的原因，上楼之后看所有的房门上都没有门票，正面墙上也没有门牌，我们都不约而同背脊发凉……还好我很快低头发现门牌在……地上的门槛石上，我瀑布汗――太吓人了
1,价格比较低。房间很干净。感觉很不错。当然，整个东北在服务行业方面的意识，与沿海几个大地方还是有些差距。这个宾馆身处长春，能有这样，就不错了。这个宾馆绝对值。下次还会去的。
0,第一次评价。为什么呢。因为该酒店结算的时候多收了我50元钱。说是消费了：一把刮刀15元，另外35元是保健品。可是，苍天为证，我根本就没有用过那所谓的保健品。当时退房时也没有过多和他理论。让前台算就算进去好了，可是一再强调没有用过。前台MM还好，说要确认一下，不然不能乱收你钱的。确认了一下，服务员还是说没有掉了。呵呵，真是见鬼了。补充点评2008年6月9日：补充一下。酒店的隔音很差。门里门外，没有区别。然后性价比还是有的。当然也有好的一面。大家可以入住。
1,入住鸿鑫感觉非常好，印象最深的就是服务生非常热情、尽职；酒店位置也不错，出门走3、4分钟就是购物一条街，两边都是商场。酒店房间的环境也不错，我住的是豪华标准间，比较宽敞，也很干净、整洁。总之，下次去乌还会住那。在这想对携程提一点的是，我在前台问了一下，豪华标准间打折后的价钱是260元/天，普通标准间的价钱是200元/天，而通过携程定豪华和普通标准间的价钱都是200/天，也就是说普通标准间通不通过携程预定都是一样的价钱，这个就有点说不过去了，希望携程再接再厉，努力为会员提供更大的实惠。
1,说实话初次到绍兴，住这个酒店比较好，为什么呢，因为离景点都比较近，条件还不错，房子比较有特色，只是楼道慢陡的，接送的师傅人比较好，服务员也还不错。
1,感觉还不错，房间干净，舒服，具有五星酒店的质数，服务态度还可以，因为觉得服务员有点冷淡。最不好的是地方比较偏，酒店所处位置说得好听的是新城区，直白的就是差不多就是郊区了，好在汕头并不大，到市区繁华的地方也花不了多少时间。另外，酒店附近有一间酒楼，名字叫快活海鲜城，不错。装修上档次，但价钱不贵，出品好，值得推荐。
0,我是11月份去住的，当时见网上评价不错。但到了才发现，总体感觉比较脏，11月份的北方天气了，房间内竟然还有苍蝇！下午打死两只，第二天早上，发现房间内竟然还有一只。更可怕的是，晚上睡前打死一只蚊子，到睡时，还有一只一直在骚扰我，一直到半夜才迷迷糊糊睡着，也不知那蚊子到底咬我多少血。补充点评2007年11月20日：房间内有难闻的味道！但前台服务员的服务还是不错的。
0,非常非常一般的酒店，无法跟如家或者莫泰比，居然还称之为是环保经济型酒店，汗啊。第一次见到房间里有燃气热水器，还是“前锋”的，是那种开了之后发出哄哄声响的！！！床也不舒服，垫被会移动，毛毯。。。古老的毛毯啊，已经十年没见过乐。唯一称赞的是地理位置，附近吃的喝的倒是有很多。
0,"总体感觉比较差,房间家具老旧,商务套间的地毯居然到处是黑斑,让人看了心里非常不舒服。我们因为工作关系，每个月都有几天住在昆山，我的同事们也一致评价誉兴太脏。以后只要有其他的选择，坚决不住誉兴。"
1,经济实惠，房间毛巾不够白，千万要住8层以上，4层的KTV太吵了！
1,"酒店卫生干净，感觉不错。免费早餐比较丰富，家人都表示满意免费注册网站导航宾馆索引服务说明关于携程诚聘英才代理合作广告业务联系我们Copyright1999-2008,ctrip.com.allrightsreserved."
0,从徐州出完差假道回厦门，原来想好好放松一下，因为是晚上九点钟才到，所以预定了高级房，无所谓前台服务怎样，拿到房间卡片开门一看，跟携程图片完全两样，典型九十年代中的装修，没所谓，我只住一晚，将就了。毕竟提前放置在房间的水果，还告诉我是携程的客人，但随后而来的服务员改变了我的想法，她直白的告诉我，总服务台叫她将水果撤掉，问原因，送错而已，但是携程网站上是有送水果饮料的，我很尴尬，我打电话询问携程，客户专员会协调，最终反馈到我这里时，只是简单的前台不知道我是携程的客人，不知道我是携程的客人，他如何知道预定的房间是高级间，如何知道我几点到达？我不清楚是不是我们的衣着打扮不得体，还是我们是小地方来的引来这种问题，还是真正由于工作人员疏忽引起的。可惜了，原来我本想去1912的，没了心情早早睡下了。（稍后我拒绝了大堂经理，升级房间，延迟退房等道歉方式，来稍稍抗议了下我的不满）我想下次去南京，我会慎重考虑下我的选择。
1,广交会期间没有免费饮料吧了，没有免费长途电话了，可还是想来住~~不过，广交会结束了以后还是没有恢复之前635送100元代金券，饮料吧免费，及免费长途电话的服务，有点想不通。有段日子没去了。
1,环境非常的好，服务也非常的热情、周到下次还会住！
0,除了地点靠近地铁，几乎未发现其他优点。房间有异味，卫生间有污渍。最难以忍受的是电话和网络：电话机拿起来就是怪异的忙音，要连续拨打七八次才能接通一次，问到前台，答曰确实有这个接触不良的问题，没下文了，眼下之意您就忍着吧！当面告诉了前台，我要开通网络（虽然收费20元/天）。答曰：没问题，这就开通，自动分配IP地址，不需手动设置。可回房后发现连本地连接都没有，联系前台后，有了本地连接。但是试了半天也无法打开网页，再联系前台（已经快崩溃了！），十分钟后服务员过来，胡乱指点我删掉了公司的IP地址（只是备用设置，不是默认连接，根本没必要删），然后才将默认连接的自动获得IP改为了他们的手动地址。彻底晕倒，，，，，，，，以后再也不敢住这样的酒店了，也请携程对用户负责些！
1,1、上网速度不错，很流畅2、早餐品种太少，但是有现煮的面条、米线等，还可以，油条非常难吃3、没有送水果4、床很大很舒服
0,住了特价的房间，实在是差的没法说了，房间小得完全出乎意料，像个剩余的角落留出来的空间弄了这么一个房间。还有停车场，实在不方便，而且地下三层，而且非常的陈旧，去停车场的电梯怕怕。第一次遇到这么差的停车场。下次不再去，永远也不去。宾馆反馈2008年8月4日：尊敬的客人您好，首先感谢您对酒店的评价，对于您在酒店的遭遇我们深表歉意，酒店除了特价大床房之外还有其他多种房型可供您选择，对于停车如您遇到困难可向前台与酒店安保部门联系，我们会第一时间为您解决。我们还是希望您能再次光临，在下次入住之时会给您一个不一样的感觉！
1,旧楼(1)房间内设备较差，淋浴室的门坏了没修，以至浴室很湿
1,"酒店房间不错,还有厨房,就是大堂小了点."
0,外部环境不错，但房间太旧了，晚上睡觉阳台门须用东西顶住。性价比不高。
1,房间不算太小，床不错，虽然不太软但也挺舒服，干净。最大的问题是上网太贵，HKD70/HOUR，抢钱似的，为什么香港的酒店都没有免费上网呢？
1,总体不错，价格实惠，就是酒店周围的环境较差，乱哄哄的样子，房间也还不错，大堂的CheckIn的时候还算好，退房的时候实在是太慢了。主要的缺陷在4，5和6楼是对外开放的娱乐场所，形形色色的进进出出大大降低了酒店的品位，尤其是商务酒店的品位。
1,所谓商务间和普通间的区别就是多了台电脑，对于自带电脑的商务旅客完全没必要多加100元，其它都好。合肥的出租车态度很差，可能是因为这个城市出租车比较少。
0,地理位置不错，距离商业中心政治中心和黄河都很近。但是服务太差，连东部地区的三星都不如。1。白天门童公然和闲人说话而不招呼客人2。在酒店住了2天，没有一个服务人员遇到的时候主动说“你好”3。早餐太差，品种少，服务差。如果不主动要，是不会有服务员问你是否要咖啡的，而煎蛋的厨师更是绝大多数时候都不知去向，在的时候也态度很差。4。酒店开业时间不长，但是地毯等都很脏了，连棉签也没有。5。酒店结构奇怪，感觉象是按政府办公楼设计的。6。电梯速度非常慢，一共3个客梯，控制纽居然不是联网的。7。任何人都可以用客梯，我就见过送快递的、送饭的等人。8。大堂副理/经理的位置是空的，只见过几个军人经常坐在那里，好奇怪。总而言之是一个非常不愉快的经历。我是8月18日入住的飞天大酒店，后来因为觉得太旧了而在21号换了这个酒店。但是这个酒店比飞天大酒店可差多了，真是一个错误的决定。（可以参见我在飞天大酒店的评价）补充点评2006年8月23日：大床房的大床根本就不大，最惊奇的是早晨服务员收拾好房间后，我回去一看，椅子还是我走时候的样子，根本没复原，而我扔在地上的一次性拖鞋的塑料袋子居然都没有收走。根本没有开夜床的服务。水的桶装水，有一次水没有了，我打电话20分钟后才送过来。太差了，建议不要住。
1,前台小姑娘很有意思，经常入住，都熟了，呵呵
1,服务好。环境安静、位于国贸商业区，交通方便。就是房间内有点暗。不过相对于价格，还是瑕不掩瑜。
1,１酒店的服务非常好，就连酒店做卫生的阿姨都会很有礼貌的对小朋友打招呼，是我在其他酒店没有感受到的，非常适合居家度假入住。２中餐厅很有特色，乾隆一品鱼头很有特色，半个鱼头３．６斤，再加两个小菜，一家三口可以吃的很饱。３室外游泳池一定要去，免费的不享受可惜了，白天晚上的感受不一样。相比之下千岛湖旅游项目倒是逊色了很多，不如在酒店好好享受了。
0,前台服务员着装不整洁，有穿工作服的，有穿便装的；使用信用卡，本以为是刷预售权，谁知道刷完才说不能刷预售，只能刷消费，也不提前通知，而且态度恶劣，恶狠狠的说：“住一天！刷600！”，搞的好像我欠他们钱一样。房价与当地的一些单位的协议价格还是有差距。
1,"为什么协程的早餐要68元啊，我上次由于日期预定弄错了，到酒店才发现。总台按协程的价格给入住的，但早餐只要20元就可以了补充点评2007年11月1日：这次入住的是498的房间，用了早餐(68+10%),程的是68元。酒店的解是因用餐之前有和前打招呼，所以要收服务费的.岂有此理!!!协程也没在网上要我选择要不要预定早餐啊.我既然是通过协程预定了酒店,而且标注了早餐68的价格,我想入住的客人理所当然会以这个价格为准,和酒店交涉无果,只能交钱走人."
0,超级的差，用信用卡预付房费时和结帐时，都是把信用卡扔出来的。房间又脏，而且订的并不是那种经济间，是商务间。房间还有蚊子，要电蚊片却没有机器。
1,经常出差在外，住了很多酒店，无锡木棉花真的不错，前台的接待服务员都很平易近人，尤其是秦经理，让客人有种回家的感觉。宾馆反馈2008年8月12日：相信有了您的认同和肯定，我们的服务会更上一层楼，代转秦小姐对您的谢意，酒店全体员工期待你早日回家！！呵呵！！
0,环境较差，马路噪音非常大，而且房间之间的隔音处理得不好，睡在床上能听到楼道里的讲话声。房间偏小。另外，离机场非常远。出租司机走外环线，说是速度快，但走了40多公里。饭店周围的环境很乱。
0,"感觉硬件太差,下次不会去,价格还不低,服务态度一般."
1,这次的价格比以前贵一点，但是还是客户来住的首选。环境非常好的，服务也好。出了门口的服务生呆呆的，其他都赞。
0,"一次难忘的经历,第一天入住后,便把自己的饮料放入冰箱,平时自己都爱喝凉的,晚上和客户一起去吃晚饭,等回来后想喝饮料时,冰箱却被锁了,晕啊....我想出差在外的朋友们也不会碰到这类的事吧,然后打电话给客服,过了好久才来了个服务员,说来开冰箱,因为等了好久,一气之下,叫他把负责人叫来,又过好久才来,解释到因为今天有什么团体,要把房间消费的东西都拿走,我想我下午入住,住的时候还没拿走,晚上就锁了,我和老板3人一起开了3间房,就我被锁了,下面开房间的人是不是傻了啊,以后不打算去了,周围还有很多可以选择."
1,"非常不错的一个酒店,我住的是标准大房,388一晚,很值,需要提点意见就是厕所里的地板排水严重不行.冲完凉后厕所地板上的水一直流不走,最后没办法拿浴巾来当地板...中餐不错,床.简直就一个爽字.超大!"
1,真如其他会员所说，隔音效果真的是一塌糊涂，隔着3件房间，都可以听到他们的电话铃音。并且强烈提议，酒店的床单，被套等一类，换成白色的。感觉上会比较干净！另外总结一句，携程的介绍还是比较符合实际的。另外在临安市是第一高楼了。大概在20层！补充点评2007年7月30日：希望可以在房间内增设冰箱。
1,因为看到各位携程网友的留言评价很高，就顶了。入住之后，果然名不虚传，服务非常好，酒店的设施也还不错，酒店的地理位置在市中心，去哪里都很方便。餐饮做的也很好。下次一定会选择。
1,"我订的是主楼的房间,房间不错,酒店周边环境较好,有宽带,我住的九楼有个公共大阳台.酒店的早晨品种比较多,但是品质一般,服务员态度热情,但是业务水平有待提高:例如给我的房卡第一次开不了门,要到前台重新制卡才OK."
1,这家酒店性价比还是很高的，入住的是行政楼层单人间，给客户订的是行政楼层双人间，酒店内硬件设施很好，免费宽带上网，早餐丰盛，而且酒店更准备了免费的行政楼层下午茶和晚间鸡尾酒，虽然由于时间紧没有享用到，但给人感觉非常好。员工也很热情，服务也好。酒店距离地铁也很近，而且和一家商场紧邻，购物也很方便。唯一的缺点是我办理入住手续时，大堂办理速度比较慢，我排了将近30分钟队后被告知是行政楼层房间可以到行政楼层接待处直接办理入住手续。哎，如果能够在酒店里有直接说明就不用排这么久了。很辛苦啊~综合评价，我还是比较满意，尤其能令客户满意我也很有面子。
0,"感觉这个酒店很一般,隔音特别不好,窗户都不是中空玻璃的,又临者马路,相当吵人,一夜都睡不好,房间的隔断也挺次,旁边房间讲电话,这屋听"
1,300多的价格入住这家佛山历史最悠久的酒店也真是值得，起码起到缅怀历史的作用，要知道它是广东第一家具有楼顶国产旋转餐厅的酒店。推荐这家酒店吃的地道，很具佛山本地特色，不管是二楼中餐还是楼顶的旋转餐厅用早茶、午饭、晚饭都可以，价格平民化，不像一些带个旋转就一定来个套餐。如果是初次来佛山，推荐入住这里。酒店服务设施难免老化，但是还过得去吧。房间10多平米，不大；附近就是佳宁娜听说那里的房间更加小；附件游览的地方是百花广场（商业广场），祖庙
1,这个价位住到这样的房间对我来说是惊喜，订的商务大床房，很夸敞舒适，房间最里面顺着靠窗的地方走进去居然是个小小的书房，很不错！
0,"这家酒店充其量只能算是三星,无论从硬件还是软件方面来说都达不到五星的标准.我9月14日网上预定了三个房19日入住,结果到了前台被告知没有收到预定单,经过和携程联系后等了足足半小时才入住,这其间没有得到前台一句道歉的话,而且还把我们几个房间分到不同的楼层,说是没有同一楼层的房了;可事实不是这样的,后边我们同行的还有几个朋友入住都分到我这一楼层,证明不是没有房间而是前台有意刁难.到前台与之理论一番之后才把我们几个房安排到一起,真是让人生气,以后再也不会入住这酒店了.另外在前台直接办入住是488,携程的价格是588."
0,"到半夜竟然没暖气,怎么住啊????!!!!!!!!!!"
1,在潮州这样的城市还是不错的.整体性价比.早餐内容也比较丰富.
1,"我订的是318元的,但我觉得240元的风格更好一些,有一张可以半卧的沙发.建议大家订普通间!"
1,这是我出门住过的性价比最高的酒店了～～～服务很好，房间也没漂亮，开开窗就是滨河路的景色～美中不足的就是酒店大概有KTV包房，晚上12点前在房间里都能听到好大声音的音乐……其他的服务简直好极了～以后希望还能入住。呵呵就是莱西地方太小了
1,晚上泡温泉之后已过八点，只能够选择在酒店的中餐厅吃饭，朋友和家人对菜品的味道赞不绝口，可以说是我们假日出游所最意想不到的收获，所以特别在这里对酒店做出鼓励！
1,再次入住该酒店，不过这次入住的是标准房，在4楼。房间的设施其实和豪华房是一样的，只不过因为3楼是夜总会，晚上有点吵，而且外面走廊的地毯有点脏。另外，早餐还是和上次入住一样，10点多一点就很多东西都没有啦，而且那天还是星期天。
1,"酒店总体可以,出门交通不太方便，离市中心较远，房内设施有点旧,电视机太小且旧,配不上五星级。饮食酒店配套还可以，中式，西式，日式都有。要提的一点就是房间没有提供收费的卫生用品（如一次性毛巾，安全套，清洁洗液等），我打电话要安全套，酒店房间清洁阿姨跟一同童装束的人抢着送来，一问之下每个收费50元，也太贵了，难怪他们抢着送来，可能他们在赚外快，不知道酒店对这方面有没有管理。"
0,"这酒店太烂了，左、右及后边是3个大型的娱乐场所，吵闹声一直到凌晨3点多，酒店隔音很差。房间装修很俗，中央空调声音很响。宾馆反馈2008年7月15日：尊贵的客人，谢谢您对本酒店提出宝贵的意见。我们非常地抱歉在您入住本酒店期间给您带来的不便,对于您提出空调响的问题,我们酒店管理层非常重视,马上找专业人员改善空调的问题，今后我们将不断改进我们的不足,为您及所有宾客提供更优质服务,再次感谢您,并期待您的下次光临,谢谢!"
1,地理位置好，主要是韩国人入住，早餐韩式的，房间比较干净，洗手间很小。
0,"了二次房间,第一间在洗地毯(前台竟然不知!!??),第二间房门不用钥匙就能开,到第三间己经不是预定的大床房....窗外还有一个蜘蛛在结网"
1,"说不清是第几次入住了,一般到成都就住在这里,感觉确实不错.不过以前我住标准间的时候,明明浴缸上是有浴盐的,不知道为什么现在没有了.问服务人员,说一直都是只有套间才有,这肯定不是,以前我是用过的.不过如果打电话问他们要的话,还是会给.这点还可以."
0,酒店位置十分偏远，交通，购物，餐饮极不方便
1,我5月30日入住，6月1日退房，但比较离谱的是当我5月31日外出办事时，回来竟发现房间已经checkout，当时我极其郁闷，酒店也很纳闷，幸好房间我没有放任何私人物品。还好，酒店的应急方案不错，并送了一份水果致歉，最好告诉我说是新来员工摆乌龙，这个理由有点勉强。
0,2008-01-6日住了一晚288的豪华套房，原本打算住两晚，结果一个晚上就受够了，酒店是在是垃圾，设施陈旧，隔音效果差，门外走廊内的脚步声在里面听得很清晰，价格也没什么竞争力。房间内的服务手册与实际一点也不符。说是有室内小酒吧，结果什么也没有。而且手册上明明写的可以随时打电话叫服务中心人员来添加，最后退房时在总台结帐。结果打电话过去，服务中心却告知打另一个号码。打到另一个号码却是一楼的一个商店，跟酒店没什么关系，而且不能总台结帐。房内送餐同样是一个德行。而且服务中心的人员还振振有辞，说什么服务手册是很久以前的，跟实际情况有出入是很正常的。真是差劲的要命！质问携程：怎么会跟这种差劲的酒店合作？大家的投诉这么多应该早点将其列表中删除才对。再这样下去真的同样对携程也没信心了。
0,"酒店设施陈旧.家具很旧.电视很小.浴衣好像不是新洗的,而且就一件单布的.房门不隔音.没有免费的速溶咖啡和茶.预订时携程说酒店设施是四星级的,太失望了!"
1,补充：大堂服务的人员太少，感觉不太像四星级酒店，早餐78一位，不知道是不是搞错，记得午餐只有38
